Date,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0019.HK,0023.HK,0027.HK,0066.HK,0083.HK,0101.HK,0151.HK,0175.HK,0267.HK,0288.HK,0291.HK,0386.HK,0388.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0883.HK,0939.HK,0941.HK,1038.HK,1044.HK,1088.HK,1109.HK,1113.HK,1177.HK,1299.HK,1398.HK,1928.HK,1997.HK,2007.HK,2018.HK,2313.HK,2318.HK,2382.HK,2388.HK,2628.HK,3328.HK,3988.HK,6823.HK
6/21/2022,52.299999,65.599998,8.3,50.650002,48.799999,138.399994,28.9,92.050003,27.85,45.349998,11.18,40.450001,40.849998,11.1,14.48,7.23,15.68,7.76,5.57,51.25,3.43,359.799988,23.450001,370,3.65,63.349998,3.69,9.83,5.57,49.299999,48.5,36.299999,24.35,34,52.950001,4.38,78.800003,4.53,14.54,34.150002,4.55,17.16,91.5,51.5,107.5,31.200001,13.06,5.26,3.07,10.42
6/22/2022,52.450001,65,8.25,50.650002,48.5,138,28.950001,92.199997,28,45.900002,11.22,40.75,40.799999,11.18,14.34,7.34,16.84,7.83,5.58,52.700001,3.48,359.399994,23.35,375,3.66,63.400002,3.7,10,5.59,49.049999,48.25,36.349998,24.700001,35.099998,53.799999,4.5,79.449997,4.53,14.62,34.700001,4.6,16.459999,91.199997,52.5,108.900002,31.049999,13.48,5.25,3.09,10.52
6/23/2022,52.849998,65.199997,8.37,50.799999,48.599998,138,29,92,28.15,46.200001,11.22,42,41,11.22,14.4,7.35,17.940001,7.84,5.6,54.200001,3.48,374.200012,23.15,384.200012,3.64,63.75,3.67,9.86,5.59,48.799999,48.450001,35.75,24.5,35.400002,54.599998,4.72,80.599998,4.53,15.1,35.349998,4.61,17,96.5,53.599998,118.300003,31,13.42,5.24,3.09,10.52
6/24/2022,53.299999,65.550003,8.42,51.799999,48.799999,136.600006,29.6,92.900002,28.450001,46.75,11.08,44.25,41.349998,11.36,15.1,7.51,18.639999,8.03,5.78,54.5,3.52,400.200012,23.9,378.200012,3.66,64.800003,3.73,10.12,5.61,48.849998,48.400002,36.200001,25.549999,35.650002,55.75,4.79,82.849998,4.56,16.299999,36.25,4.77,18.18,97.599998,54.400002,129.699997,31.450001,13.54,5.27,3.11,10.66
6/27/2022,54.099998,66.099998,8.58,52.049999,49.200001,138.199997,29.700001,93.900002,28.75,47.5,11.12,47.75,41.700001,11.56,15.12,7.77,19.059999,8.15,6.06,56.349998,3.6,396.600006,24.25,365.799988,3.68,65.25,3.82,10.48,5.69,48.950001,48.75,37.25,26.25,36.150002,56.299999,4.83,84.75,4.64,18.200001,37.799999,4.82,18.92,98.75,54.400002,137,31.549999,13.64,5.33,3.15,10.54
6/28/2022,53.349998,65.449997,8.42,51.900002,49.150002,138.100006,29.450001,93.800003,28.450001,47.299999,11.08,47.25,41.349998,11.76,14.88,6.89,17.5,8.03,6.06,55.950001,3.56,384.600006,24.15,365,3.66,65.050003,3.78,10.44,5.22,48.900002,48.299999,37.099998,22.65,36.25,56.200001,4.69,85.599998,4.67,18.32,37.299999,4.85,18.620001,93.300003,53.799999,129,30.9,13.58,5.4,3.13,10.52
6/29/2022,53.049999,65.099998,8.45,51.650002,49.349998,138.5,29.4,92.699997,28.15,46.75,11.04,46.799999,41,11.58,14.88,6.82,17.84,7.95,6.06,58.5,3.53,386,24.799999,354.399994,3.71,64,3.74,10.36,5.27,49,48.099998,36.849998,22.5,36.599998,55.5,4.97,85.050003,4.66,18.719999,37.400002,4.86,18.059999,95.050003,53.349998,127.900002,31,13.66,5.42,3.13,10.54
6/30/2022,53.299999,65.400002,8.43,51.25,49.549999,134.699997,28.9,92.800003,27.700001,46.450001,11.12,46.549999,40.849998,11.54,14.58,6.87,17.18,8.06,6.08,56.450001,3.54,374,25.049999,347,3.72,63.599998,3.71,10.28,5.24,48.900002,48.75,36.75,22.5,36.450001,56.099998,5.27,85.25,4.34,18.139999,35.900002,4.69,17.639999,91.300003,53.5,119.5,29.799999,13.5,4.86,3.15,10.62
7/1/2022,53.150002,65.949997,8.56,50.900002,49.5,135,29.1,93.599998,27.65,47.200001,11.22,46.400002,40.950001,11.64,14.52,6.74,16.82,8.21,6.05,56,3.53,370.399994,24.6,348.799988,3.74,63.650002,3.71,10.4,5.27,48.900002,48.900002,36.549999,22.85,36.700001,56.049999,5.23,86,4.33,18.08,36.299999,4.65,17.08,91,53.299999,113.800003,29.950001,13.54,4.84,3.15,10.6
7/4/2022,52.650002,65.599998,8.4,49.099998,49.450001,133.5,28.75,93.949997,27.35,46.150002,11.1,45.75,41,11.8,14.52,6.76,16.4,8.04,5.81,53.849998,3.5,367.799988,24.5,347.600006,3.73,64.400002,3.55,9.9,5.19,48.849998,48.75,36.349998,21.75,36,56.049999,5.19,84.599998,4.25,17.879999,35.799999,4.61,16.540001,90.599998,52.150002,111.400002,28.9,12.48,4.79,3.11,10.7
7/5/2022,52.799999,65.949997,8.49,49.650002,49.700001,133.600006,28.65,93.349998,27.25,46,11.12,47.150002,41.200001,11.42,14.36,6.74,17.5,8.22,5.88,54.349998,3.49,370.600006,24.4,351.600006,3.73,64.75,3.53,9.84,5.21,49.049999,48.75,36.599998,21.9,36.049999,56.75,5.27,84.949997,4.27,18.32,36.400002,4.47,16.459999,89.900002,52.5,112.599998,29.200001,12.54,4.81,2.88,10.76
7/6/2022,53.200001,66.300003,8.55,49.799999,49.900002,133.300003,28.799999,93.900002,27.35,46.299999,11.14,47.650002,41.400002,11.38,14.58,6.82,17.379999,8.29,5.87,54.299999,3.48,375.799988,24.9,352.600006,3.73,64.849998,3.56,9.89,5.19,48.900002,48.75,36.799999,22.299999,37,56.099998,5.26,85.150002,4.28,18.66,36.700001,4.51,16.799999,87.300003,52.849998,116.300003,29.1,12.62,4.84,2.87,10.88
7/7/2022,52.799999,65.800003,8.46,49,49.900002,132.899994,28.450001,92.900002,27.15,46.5,11.12,45.299999,41.049999,11.44,14.3,6.76,16.799999,8.19,5.84,52.650002,3.46,366.399994,24.15,342.399994,3.74,64.150002,3.54,9.84,5.17,49.200001,48.349998,36.25,21.85,36,55.5,5.35,83.199997,4.25,17.139999,36.349998,4.15,16.52,84.050003,51.650002,111,29,12.38,4.79,2.84,10.92
7/8/2022,53,66.300003,8.37,49.049999,50.349998,132.5,28.5,92.900002,27.049999,46.299999,11.08,44.599998,41.549999,11.5,14.08,6.8,17,8.14,5.8,52.549999,3.47,363.600006,24,337.799988,3.73,63.900002,3.55,9.8,5.12,49.549999,48.650002,36.5,21.85,35.849998,55.599998,5.23,83.25,4.22,16.879999,35.950001,4.01,15.96,83,51.349998,111.199997,28.799999,12.3,4.76,2.83,11.12
7/11/2022,53.299999,66.900002,8.37,49.099998,50.799999,132.800003,28.450001,93.099998,27,46.200001,10.82,45.25,41.400002,11.6,13.96,6.85,16.68,8.07,5.88,53.299999,3.47,360.799988,23.299999,335.399994,3.73,64.800003,3.53,9.58,5.06,49.549999,48.400002,36.650002,21.85,35.099998,55.950001,5.04,84,4.15,17.32,35.849998,3.67,15.98,82.650002,50.799999,108.5,28.549999,12.16,4.68,2.78,11.14
7/12/2022,52.299999,65.949997,8.3,49,50.700001,128.699997,28,91.949997,26.65,45.799999,10.5,45.599998,41.650002,11.66,13.84,6.71,16.6,8.12,5.88,52.75,3.44,362,23.1,335,3.72,64.300003,3.51,9.47,4.99,49.25,48.400002,37,22.049999,33.950001,55.299999,5.2,82.849998,4.05,17.5,35.299999,3.62,16.58,83.150002,48.049999,111.400002,28.35,11.98,4.61,2.73,11.08
7/13/2022,52.25,66,8.19,47.700001,50.400002,125.199997,27.6,91.599998,26,45.049999,10.1,45.200001,41.5,11.66,13.74,6.67,16.68,8.08,5.76,52.349998,3.42,352,22.200001,325,3.69,64,3.46,9.32,4.9,48.950001,48.75,36.5,22.1,33.400002,55.299999,4.92,81.949997,4.01,17.08,34.450001,3.31,15.76,82.800003,46.799999,108.300003,27.5,11.64,4.53,2.69,11
7/14/2022,53.450001,66.900002,8.35,49.150002,51.150002,128.300003,28.049999,92.650002,26.549999,45.799999,10.18,45.799999,41.849998,11.8,14.02,6.68,16.84,8.39,5.89,52.700001,3.58,355.799988,23.049999,332.600006,3.74,64.849998,3.61,9.85,5.05,49.900002,48.900002,36.799999,22.799999,34.400002,55.799999,4.96,83.699997,4.13,17.299999,35,3.51,16.02,86.949997,48.849998,111.099998,27.85,11.9,4.63,2.77,11.02
7/15/2022,52.900002,66.25,8.27,48.799999,50.650002,127.599998,27.75,91.949997,26.4,45.200001,10.08,45.099998,41.349998,11.78,13.92,6.62,16.5,8.35,5.85,51.900002,3.59,351.399994,22.799999,333.200012,3.75,64.349998,3.63,9.96,5.01,50.150002,48.450001,36.75,22.85,34.5,55.150002,4.82,83.550003,4.1,17.280001,34.450001,3.4,15.52,84.5,48.450001,107,27.549999,11.76,4.6,2.75,10.94
7/19/2022,52.950001,66.25,8.26,49.25,50.799999,128.300003,27.9,92.099998,26.5,45.400002,10.06,45.799999,41.450001,11.78,14.04,6.7,16.52,8.36,5.92,53.049999,3.59,360,22.200001,338.600006,3.77,64.300003,3.65,10,5.03,50.5,48.700001,36.5,22.799999,33.950001,55.75,4.78,83.150002,4.11,17.5,34.799999,3.4,15.88,86.849998,48.849998,107.599998,28.200001,11.76,4.64,2.77,11
7/20/2022,52.400002,65.849998,8.21,48.200001,50.700001,127.400002,27.15,91.150002,26.1,44.849998,10,44.400002,40.799999,11.42,13.78,6.66,16.4,8.32,5.88,52.900002,3.57,352.799988,21.35,334,3.74,63.299999,3.61,9.79,4.94,50.049999,48.599998,36.75,21.700001,32.650002,55.299999,4.79,79.199997,4.07,17.200001,34,3.18,15.94,86.150002,47.200001,111.400002,27.85,11.68,4.63,2.76,10.92
7/21/2022,52.099998,65.699997,8.21,48.599998,51.299999,128.199997,27.1,91,26.15,44.849998,10.04,44.900002,40.849998,11.38,14.12,6.69,16.42,8.2,5.9,53.400002,3.56,351.600006,21.450001,332,3.73,63.849998,3.6,9.85,4.97,49.900002,48.450001,37.650002,21.85,32.049999,55.299999,4.71,79.5,4.09,17.860001,33.799999,3.14,15.82,84.300003,47.349998,110.699997,28.35,11.74,4.6,2.76,10.94
7/22/2022,52,65.849998,8.2,48.849998,50.900002,129.300003,27.25,91.5,26.25,44.450001,10.14,45.599998,41.150002,11.5,14.18,6.57,16.02,8.24,5.88,55.049999,3.59,355.799988,21.950001,326.399994,3.71,64.400002,3.57,9.77,5.01,49.799999,48.650002,37.650002,22,33.099998,55.5,4.65,80.150002,4.12,17.879999,34.200001,3.28,15.52,83.599998,47.450001,107.400002,28.799999,11.72,4.62,2.78,10.9
7/25/2022,53.049999,65.550003,8.19,50.099998,50.349998,129.800003,27.4,92.650002,26.450001,45.200001,10.32,46.450001,41.049999,11.64,14.3,6.51,16.18,8.38,5.93,55.049999,3.67,368.200012,22.75,329.399994,3.75,64.800003,3.66,10,5.02,49.849998,48.450001,37.099998,22.6,34.299999,55.900002,4.65,81.400002,4.15,18.700001,34.799999,3.72,15.9,85.050003,48.799999,107.300003,29.049999,11.88,4.68,2.78,10.88
7/26/2022,52.450001,66.150002,8.27,49.900002,51.049999,128.600006,27.450001,92.849998,26.450001,44.700001,10.14,45.650002,41.099998,11.64,14.32,6.5,15.58,8.38,6.01,55.900002,3.66,367.399994,22.15,320.200012,3.73,64.75,3.69,9.94,5.02,49.599998,48.900002,37.650002,22.6,33.599998,55.650002,4.63,80.599998,4.15,18.5,35.049999,3.16,15.64,83.199997,48.049999,108.199997,29.049999,11.8,4.69,2.8,10.92
7/27/2022,52.299999,66.050003,8.39,49.599998,50.900002,127.5,27.450001,93.050003,26.35,44.799999,10.08,47.400002,41.25,11.72,14.58,6.53,15.36,8.47,5.98,56.200001,3.69,367.600006,22.200001,320.799988,3.7,65.150002,3.68,10.1,5.01,49.25,48.950001,37.950001,22.65,33.25,55.849998,4.68,79.900002,4.14,18.84,34.950001,3.17,15.96,82.650002,47.849998,110.099998,28.85,11.76,4.66,2.8,10.98
7/28/2022,52.049999,66.5,8.28,49.400002,51.349998,126.5,27.299999,93.75,26.200001,44.650002,9.98,46.700001,41.5,11.66,14.28,6.38,15.5,8.47,5.94,54.200001,3.7,359,21.65,306.799988,3.75,65.699997,3.65,10,5.01,49.650002,49.200001,37.950001,22.15,32.75,55.450001,4.54,79,4.15,18.4,34.900002,3.03,15.18,82.550003,46.200001,106.099998,28.35,11.68,4.67,2.79,11
7/29/2022,52.150002,65.900002,8.19,51.849998,51.400002,130.199997,27.200001,92.650002,26.15,44.200001,9.96,46.299999,41.150002,11.6,13.48,6.32,17.5,8.42,5.82,55.299999,3.7,362.399994,21.25,299.600006,3.72,66.25,3.63,10.04,5,49.950001,49.150002,38.099998,22.200001,32.349998,55.400002,4.49,77.199997,4.15,18.459999,34.950001,2.91,14.64,82,46.150002,111.800003,28.4,11.62,4.63,2.8,10.92
8/1/2022,50.849998,65.75,8.09,51,51.099998,124.800003,26.75,91.099998,25.85,43.200001,9.83,45.950001,40.849998,11.38,13.36,6.23,17,8.27,5.79,54.049999,3.6,350.399994,20.9,295,3.66,64.949997,3.58,9.75,4.9,49.200001,48.650002,37.150002,21.75,31.6,54.400002,4.32,75.050003,4.07,17.719999,33.700001,2.72,14.56,79.449997,44.849998,107.099998,27.85,11.32,4.6,2.74,10.86
8/2/2022,50.950001,65.349998,8.08,51,50.650002,124.599998,27.1,90.949997,25.9,43.25,9.99,46.5,40.849998,11.42,13.36,6.19,17.58,8.35,5.76,54.25,3.6,349,20.549999,302.600006,3.66,64.599998,3.57,9.67,4.83,49.25,48.700001,36.650002,21.700001,31,54.099998,4.3,74.849998,4.03,18.299999,33.799999,2.68,14.58,78.949997,44.799999,105.199997,27.85,11.24,4.59,2.73,10.9
8/3/2022,51.400002,65.599998,8.16,51.599998,50.049999,126.300003,27.25,91.849998,25.950001,44.099998,10.02,46.900002,40.900002,11.62,13.54,6.25,18.219999,8.39,5.65,55.200001,3.59,356.799988,20.75,312,3.73,65.599998,3.51,9.63,4.86,50.400002,48.75,36.849998,21.799999,31.299999,54.299999,4.41,76.75,4.08,18.24,36.049999,2.67,14.84,78.099998,45.200001,111.800003,28,11.36,4.69,2.75,10.86
8/4/2022,52.200001,65.599998,8.16,51.099998,49.900002,127.300003,28.049999,93.349998,26,45.349998,10.24,47.049999,41.099998,11.62,13.74,6.37,17.84,8.46,5.7,54.650002,3.58,358,21,307.600006,3.73,66.099998,3.43,9.51,4.89,50.849998,49.200001,37.5,21.450001,31.549999,54.5,4.51,76.800003,4.1,18,37.799999,2.71,15.2,81.5,45.549999,117.400002,28.049999,11.52,4.71,2.76,10.92
8/5/2022,51.900002,65.949997,8.2,51.799999,49.700001,127.900002,27.75,93.699997,26.1,45.25,10.24,46.700001,41.599998,11.68,13.56,6.34,17.780001,8.48,5.65,54.450001,3.63,356.200012,20.950001,299.399994,3.75,66.099998,3.43,9.63,4.93,50.900002,49.25,37.849998,21.799999,31.450001,54.099998,4.46,77,4.11,17.76,38.099998,2.53,15.16,78.949997,44.950001,115.800003,28.299999,11.54,4.71,2.77,10.9
8/8/2022,52.450001,65.75,8.17,52.099998,49.5,128.5,27.950001,95.699997,26.75,45.650002,10.22,47.200001,41.450001,11.8,13.62,6.35,17.48,8.52,5.61,54.349998,3.67,352.399994,20.75,298,3.9,65.550003,3.45,9.66,4.94,51.200001,49.150002,37.799999,22.549999,31.200001,55.200001,4.53,77.150002,4.11,17.639999,37.25,2.51,15.08,79.050003,44.849998,115.900002,28.299999,11.58,4.72,2.77,10.94
8/9/2022,52.049999,66.5,8.06,51.950001,49.549999,126.800003,27.549999,94.050003,26.450001,45.200001,10.1,46.450001,41.25,11.64,13.28,6.3,17.02,8.46,5.51,52.650002,3.65,344.200012,20.15,295.600006,3.88,65.050003,3.44,9.57,4.87,51.799999,48.849998,37.299999,22.4,30.700001,54.5,4.37,75.849998,4.07,17.48,37.150002,2.33,14.58,78.199997,43.700001,111.300003,27.950001,11.4,4.65,2.75,10.9
8/10/2022,52.599998,66.800003,8.08,52.5,49.849998,128.399994,28.15,95.849998,27.1,49.900002,10.34,47.200001,41.450001,11.76,13.46,6.28,17.34,8.56,5.51,54.599998,3.66,348,19.959999,303.600006,3.89,66.150002,3.48,9.76,4.94,51.75,49.799999,38.349998,22.549999,30.450001,54.799999,4.47,76.900002,4.11,17.879999,37.450001,2.38,15.14,84.050003,45,121.5,28.200001,11.72,4.68,2.78,10.92
8/12/2022,52.900002,67.400002,8.13,52.599998,50,127.699997,28.1,95.75,27,52.650002,10.3,47.650002,42,11.92,13.38,6.23,17.440001,8.47,5.46,55.25,3.73,348.600006,19.879999,304.200012,3.89,66.400002,3.52,10,4.97,52.5,50.599998,38.299999,22.75,30.1,54.549999,4.3,77.849998,4.12,17.799999,37.549999,2.43,15.02,83.699997,44.900002,123.199997,27.9,11.76,4.71,2.79,10.92
8/15/2022,52.549999,67.650002,8.28,52.200001,50.150002,126.599998,27.9,95.349998,26.6,53.400002,10.36,47.349998,41.700001,11.82,13.24,6.22,17.26,8.43,5.49,55.25,3.62,346.799988,19.5,300.399994,3.88,65.75,3.4,9.85,4.94,52.400002,50.150002,38.150002,22.700001,29.700001,54.349998,4.31,77.150002,4.09,17.799999,37.349998,2.32,14.88,82.349998,44.200001,120.5,27.5,11.48,4.65,2.78,11
8/16/2022,52.549999,67.550003,8.25,51.849998,50.200001,126.800003,27.9,95.75,26.5,53.599998,10.42,47,41.799999,11.92,13.28,6.23,17.440001,8.31,5.43,53.900002,3.56,346.600006,20.200001,303,3.87,64.900002,3.32,9.58,4.9,52,50.099998,38,22.799999,30.700001,54,4.37,76.699997,4.07,17.540001,37.400002,2.53,14.9,82.800003,43.900002,120.5,27.6,11.28,4.6,2.76,11.04
8/17/2022,52.099998,68.5,8.18,51.950001,50.25,128.800003,28.25,96.5,26.75,54.450001,10.36,47.25,41.950001,12.22,13.32,6.18,17.360001,8.45,5.51,56,3.62,341.200012,19.98,303.200012,3.88,64.900002,3.36,9.65,4.91,52.5,50.5,37.5,22.950001,30.700001,53.849998,4.29,76.150002,4.09,17.459999,37.900002,2.52,15.04,84.550003,43.75,120,27.65,11.38,4.6,2.77,11.1
8/18/2022,52.099998,69.5,8.02,50.450001,49.950001,124.800003,28.1,95.849998,26.6,53.849998,10,46.25,41.700001,12.2,13.36,6.22,16.82,8.37,5.51,58.700001,3.62,334.399994,19.4,312.600006,3.89,64.050003,3.38,9.59,4.88,52.25,50.400002,37.650002,22.85,30.299999,55.049999,4.2,75.5,4.05,16.940001,37.950001,2.39,14.96,82.949997,43.099998,119.699997,27.049999,11.24,4.56,2.75,11
8/19/2022,52.299999,69.349998,8.17,50.349998,49.549999,126.099998,28.15,95.949997,26.5,56,9.88,45.950001,41.599998,12.02,13.22,6.22,17.42,8.43,5.46,58.099998,3.65,334.200012,19.799999,315,3.93,63.150002,3.43,9.68,4.91,52.599998,50.400002,38.799999,23.5,30.65,54.25,4.18,75.400002,4.05,16.799999,37.900002,2.49,14.68,84.099998,43.549999,117.199997,27.25,11.3,4.59,2.75,11
8/22/2022,52.599998,69.25,8.14,49.299999,49.200001,125.099998,27.700001,95.75,26.5,56.599998,9.81,45.599998,41.400002,11.98,13.44,6.16,17.24,8.37,5.42,56.849998,3.67,330,19.9,310.600006,3.93,62.950001,3.43,9.83,4.9,52.900002,50.099998,38.549999,24,31.200001,54.299999,4.18,75.150002,4.04,16.74,37.75,2.57,13.86,85.75,43.5,112.300003,27.1,11.24,4.6,2.74,11
8/23/2022,51.849998,68.199997,8.03,49.049999,48.700001,123.900002,27.25,94.75,25.950001,55.599998,9.67,44.349998,41,11.96,13.24,6.08,16.16,8.17,5.33,56.25,3.66,327.399994,19.5,312.799988,3.9,61.700001,3.51,10.16,4.84,52.450001,48.75,37.75,24.5,30.950001,53.599998,4.11,75.050003,4,16.459999,37,2.58,13.84,82.449997,42.950001,108,26.9,11.1,4.53,2.71,10.94
8/24/2022,50.700001,68.050003,7.89,48.549999,48.099998,123.400002,26.049999,93.300003,25.5,55.25,9.51,43.5,40.200001,11.66,12.88,6.01,15.44,8,5.26,55.25,3.67,320,19.799999,310,3.88,61,3.59,10.32,4.81,52.099998,48.5,37.950001,24.6,30.5,53.5,4.04,74.150002,3.96,16.18,36.799999,2.48,13.98,82.199997,44.049999,105.800003,26.9,11.16,4.51,2.69,10.88
8/25/2022,51.349998,68,7.86,49.049999,47.950001,123.5,26.25,93.400002,25.75,55.150002,9.55,44.049999,40.299999,11.62,12.84,5.61,15.94,8.08,5.45,55.299999,3.72,331.600006,20.75,325,3.89,61.549999,3.65,10.82,4.87,52.450001,48.25,37.599998,25.75,31.950001,53.349998,4.18,77.699997,4.01,16.799999,36.599998,2.57,14.06,86.050003,46.400002,109.599998,27,11.48,4.58,2.74,10.5
8/26/2022,52.200001,68.099998,7.97,49.099998,47.849998,124.400002,26.450001,94.050003,25.950001,56.400002,9.6,44.25,40.349998,11.46,13.16,5.63,16.16,8.21,5.43,56.849998,3.82,328.799988,21.35,324.200012,3.89,61.75,3.77,10.7,4.89,52.599998,48.700001,37.799999,25.549999,32.200001,53.950001,4.18,78.199997,4.04,17.040001,37,2.63,14.72,83.75,46.650002,111.5,27.25,11.38,4.61,2.74,10.56
8/29/2022,51,67.75,7.85,48.75,47.549999,123.599998,26.5,93.5,25.9,55.450001,9.96,43.950001,40,11.56,13.12,5.63,16.440001,8.09,5.43,55.900002,3.76,321.200012,21.049999,323,3.88,61.599998,3.79,10.86,4.86,52.450001,48.299999,37.950001,25.549999,31.950001,53.799999,4.13,77.550003,4.01,16.959999,36.75,2.6,14.42,80,46.349998,108.300003,27.4,11.22,4.53,2.74,10.44
8/30/2022,51.150002,67.449997,7.79,49.150002,47.200001,123,26.6,93.300003,26,55.549999,9.93,43.75,40,11.78,13.12,5.51,16.26,8.18,5.4,54.650002,3.75,316.399994,21.15,323.600006,3.86,61.400002,3.78,10.88,4.85,52.5,47.799999,38.099998,25.049999,32.049999,53.5,4.09,76.449997,4,17.200001,37.049999,2.49,14.62,81.449997,45.950001,107.099998,27.25,11.2,4.47,2.74,10.62
8/31/2022,50.75,67.699997,7.75,48.599998,47,123,26.299999,92.300003,25.65,54.349998,9.9,44.099998,40.25,11.5,13.08,5.54,15.9,8.11,5.36,54.849998,3.71,317.799988,21.200001,327.200012,3.85,60.849998,3.71,10.64,4.87,52.599998,47.799999,37.599998,24.700001,32.25,53.099998,4.14,75.949997,4,17.700001,35.799999,2.33,14.62,82.349998,46.349998,107.900002,27.1,11.28,4.48,2.76,10.54
9/1/2022,50.099998,66.150002,7.52,48.25,45.450001,122.099998,26.200001,92.5,25.25,54.700001,9.81,43,39.700001,11.44,13.16,5.5,15.44,8.03,5.27,52.150002,3.64,311.399994,21.450001,324.600006,3.65,60.799999,3.67,10.58,4.83,52.099998,46.650002,37.299999,24.950001,32.349998,52.450001,4.11,75.25,3.97,17.16,35.200001,2.31,15.04,78.400002,46.049999,105.699997,26.65,11.2,4.44,2.75,10.36
9/2/2022,50.049999,65.949997,7.51,48.099998,45.25,121.599998,26.200001,92.800003,25.1,54.799999,9.65,43.049999,39.700001,11.4,13.22,5.48,15.14,8.03,5.22,51.900002,3.63,314.399994,20.950001,328.600006,3.65,61.900002,3.67,10.48,4.81,51.849998,45.450001,37.150002,24.799999,30.9,52.599998,4.04,74.099998,3.94,17.24,36.099998,2.17,15.06,76,45.700001,103.099998,26.65,11.12,4.44,2.73,10.4
9/5/2022,48.950001,65.699997,7.44,47.799999,45.049999,121.099998,25.299999,92.900002,25.049999,54.799999,9.68,42.150002,39.650002,11.68,13,5.39,14.08,8.13,5.26,51.299999,3.7,306.399994,21.35,319,3.64,61.849998,3.74,10.74,4.77,51.950001,45.25,36.849998,25.75,31.15,52.799999,3.99,75.150002,3.9,16.700001,36.75,2.15,14.28,72.550003,45.450001,101.5,26.75,11.06,4.45,2.72,10.5
9/6/2022,48.549999,65.349998,7.44,48.799999,44.599998,121.699997,25.299999,93.300003,25.5,55,9.75,42.349998,39.549999,11.54,13.06,5.27,14.54,8.09,5.2,51.599998,3.67,306.799988,22.1,314.200012,3.65,61.700001,3.76,10.12,4.75,49.950001,45.099998,36.799999,26.049999,32.549999,52.900002,3.93,74.449997,3.9,16.860001,37.349998,2.35,14.44,72.349998,45.700001,102.099998,26.75,11.1,4.44,2.7,10.42
9/7/2022,47.75,65.550003,7.38,47.799999,44.299999,120.599998,25,93.599998,25.549999,53.950001,9.67,41.400002,39.700001,11.5,13.04,5.44,14.28,8.15,5.26,51.400002,3.65,304.399994,22.450001,311.600006,3.64,62.049999,3.74,9.93,4.73,49.900002,45.099998,36.849998,25.75,32.599998,52.75,3.93,73.050003,3.89,16.9,36.599998,2.36,14.72,70.75,45.599998,101.699997,26.549999,11,4.42,2.71,10.5
9/8/2022,47.349998,65.550003,7.29,47.599998,44,119.900002,24.950001,94.050003,25.75,54.150002,9.8,41.450001,39.599998,11.46,13.28,5.23,13.84,8.07,5.13,51,3.45,302,22,301.799988,3.64,62.200001,3.67,9.57,4.69,50,44.799999,36.700001,25.25,32.099998,53.150002,3.89,72.050003,3.86,16.68,36.650002,2.2,14.3,69.849998,45.099998,99.5,26.299999,10.98,4.4,2.7,10.5
9/9/2022,47.849998,65.599998,7.36,48.049999,43.950001,121.800003,25.4,95.5,26.25,55.25,9.89,42.349998,40.099998,11.64,13.32,5.28,14.16,8.2,5.2,53.150002,3.53,311,22.9,307,3.7,62.299999,3.5,9.77,4.8,51.299999,45,36,25.700001,33.700001,53.299999,4.01,74.75,3.92,17.280001,37.349998,2.57,14.54,74.150002,47.5,101.800003,26.65,11.34,4.48,2.73,10.46
9/12/2022,48.799999,66.150002,7.42,48.849998,43.950001,122.300003,25.4,96.550003,26.549999,56.599998,10.06,43.099998,40.5,11.6,13.66,5.3,14.14,8.2,5.42,53.75,3.57,308.799988,22.799999,304.799988,3.75,62.849998,3.51,9.94,4.78,52,44.849998,36.700001,25.799999,33.900002,52.799999,3.98,73.5,3.9,17.68,37.849998,2.48,14.64,76.25,47.5,104.099998,26.950001,11.4,4.47,2.72,10.4
9/13/2022,48.049999,65,7.26,47.599998,43.349998,120.5,24.85,95.050003,26.15,55.099998,9.85,43.25,40.150002,11.3,13.52,5.26,13.68,7.99,5.38,52.950001,3.51,300.600006,22.35,299.600006,3.72,61.400002,3.49,10.16,4.7,51.650002,43.799999,36.049999,25.700001,32.849998,52.299999,3.89,71.5,3.83,17.700001,36.950001,2.41,14.22,74.150002,45.900002,99.699997,26.5,11.14,4.4,2.69,10.36
9/14/2022,48.25,65.349998,7.24,47.400002,43.150002,120.199997,24.75,95.050003,26.1,55.049999,9.95,43,40.150002,11.34,13.4,5.22,13.38,7.95,5.36,53.700001,3.5,303.600006,23.25,300,3.72,61.099998,3.5,10.32,4.69,51.549999,43.150002,35.849998,25.700001,34.450001,52.75,3.89,71.5,3.84,17.34,36.799999,2.62,14.14,73.300003,46.549999,98.75,26,11.2,4.38,2.68,10.38
9/15/2022,48.950001,65.800003,7.31,47.599998,43.349998,121.599998,25.200001,95.400002,26.4,55.25,10.04,43.849998,40.400002,11.54,13.64,5.28,13.06,7.95,5.39,54,3.47,295.600006,22.549999,293.200012,3.72,61.650002,3.43,10.08,4.68,51.5,43.700001,36.450001,24.549999,34.150002,52.650002,3.93,71.199997,3.87,18,37.700001,2.42,13.78,72.550003,45.75,97.550003,25.85,11.02,4.35,2.68,10.2
